id,year,institute_type,round_no,quota,pool,institute_short,program_name,program_duration,degree_short,category,opening_rank,closing_rank,is_preparatory
12042,2021,IIT,2,AI,Female-Only,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),ST,640,640,1
12043,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),ST,663,900,0
12044,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),GEN-EWS,542,731,0
12045,2021,IIT,2,AI,Female-Only,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),GEN-EWS,2255,2255,0
12046,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Engineering Physics,4 Years,B.Tech,GEN,320,1265,0
12047,2021,IIT,2,AI,Female-Only,IIT-Bombay,Engineering Physics,4 Years,B.Tech,GEN,809,2553,0
12048,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Engineering Physics,4 Years,B.Tech,OBC-NCL,407,1667,0
12049,2021,IIT,2,AI,Female-Only,IIT-Bombay,Engineering Physics,4 Years,B.Tech,OBC-NCL,1570,3658,0
12050,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Engineering Physics,4 Years,B.Tech,SC,286,853,0
12051,2021,IIT,2,AI,Female-Only,IIT-Bombay,Engineering Physics,4 Years,B.Tech,SC,1383,1766,0
12052,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Engineering Physics,4 Years,B.Tech,ST,572,725,0
12053,2021,IIT,2,AI,Female-Only,IIT-Bombay,Engineering Physics,4 Years,B.Tech,ST,825,825,0
12054,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Engineering Physics,4 Years,B.Tech,GEN-EWS,480,564,0
12055,2021,IIT,2,AI,Female-Only,IIT-Bombay,Engineering Physics,4 Years,B.Tech,GEN-EWS,1930,1930,0
12006,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Economics,4 Years,BSc,GEN-EWS,271,429,0
12007,2021,IIT,2,AI,Female-Only,IIT-Bombay,Economics,4 Years,BSc,GEN-EWS,868,868,0
12008,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Economics,4 Years,BSc,GEN-PWD,13,13,0
12009,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Economics,4 Years,BSc,OBC-NCL-PWD,36,36,0
12010,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,GEN,95,422,0
12011,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,GEN,454,916,0
12012,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),GEN,495,795,0
12013,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),GEN,1319,2686,0
12014,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,OBC-NCL,105,274,0
12015,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),OBC-NCL,290,516,0
12016,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,OBC-NCL,368,706,0
12017,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),OBC-NCL,1304,1481,0
12018,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,SC,51,128,0
12019,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),SC,176,275,0
12020,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,SC,332,642,0
12021,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),SC,659,841,0
12022,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,ST,21,21,0
12023,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,ST,23,80,0
12024,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),ST,124,191,0
12025,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),ST,215,215,0
12026,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,GEN-EWS,39,117,0
12027,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),GEN-EWS,157,190,0
12028,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,GEN-EWS,208,217,0
12029,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),GEN-EWS,481,599,0
12030,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,GEN-PWD,52,52,0
12031,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),GEN-PWD,59,59,0
12032,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,GEN-PWD,106,106,0
12033,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,OBC-NCL-PWD,33,33,0
12034,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),OBC-NCL-PWD,55,55,0
12035,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,SC-PWD,3,3,1
12036,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),GEN,1592,2787,0
12037,2021,IIT,2,AI,Female-Only,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),GEN,5505,5838,0
12038,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),OBC-NCL,1378,2115,0
12039,2021,IIT,2,AI,Female-Only,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),OBC-NCL,5160,6518,0
12040,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),SC,956,1288,0
12041,2021,IIT,2,AI,Female-Only,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),SC,2200,2200,0
12042,2021,IIT,2,AI,Female-Only,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),ST,640,640,1
12043,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),ST,663,900,0
12044,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),GEN-EWS,542,731,0
12045,2021,IIT,2,AI,Female-Only,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),GEN-EWS,2255,2255,0
12046,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Engineering Physics,4 Years,B.Tech,GEN,320,1265,0
12047,2021,IIT,2,AI,Female-Only,IIT-Bombay,Engineering Physics,4 Years,B.Tech,GEN,809,2553,0
12048,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Engineering Physics,4 Years,B.Tech,OBC-NCL,407,1667,0
12049,2021,IIT,2,AI,Female-Only,IIT-Bombay,Engineering Physics,4 Years,B.Tech,OBC-NCL,1570,3658,0
12050,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Engineering Physics,4 Years,B.Tech,SC,286,853,0
12051,2021,IIT,2,AI,Female-Only,IIT-Bombay,Engineering Physics,4 Years,B.Tech,SC,1383,1766,0
12052,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Engineering Physics,4 Years,B.Tech,ST,572,725,0
12053,2021,IIT,2,AI,Female-Only,IIT-Bombay,Engineering Physics,4 Years,B.Tech,ST,825,825,0
12054,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Engineering Physics,4 Years,B.Tech,GEN-EWS,480,564,0
12055,2021,IIT,2,AI,Female-Only,IIT-Bombay,Engineering Physics,4 Years,B.Tech,GEN-EWS,1930,1930,0
12006,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Economics,4 Years,BSc,GEN-EWS,271,429,0
12007,2021,IIT,2,AI,Female-Only,IIT-Bombay,Economics,4 Years,BSc,GEN-EWS,868,868,0
12008,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Economics,4 Years,BSc,GEN-PWD,13,13,0
12009,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Economics,4 Years,BSc,OBC-NCL-PWD,36,36,0
12010,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,GEN,95,422,0
12011,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,GEN,454,916,0
12012,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),GEN,495,795,0
12013,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),GEN,1319,2686,0
12014,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,OBC-NCL,105,274,0
12015,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),OBC-NCL,290,516,0
12016,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,OBC-NCL,368,706,0
12017,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),OBC-NCL,1304,1481,0
12018,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,SC,51,128,0
12019,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),SC,176,275,0
12020,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,SC,332,642,0
12021,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),SC,659,841,0
12022,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,ST,21,21,0
12023,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,ST,23,80,0
12024,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),ST,124,191,0
12025,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),ST,215,215,0
12026,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,GEN-EWS,39,117,0
12027,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),GEN-EWS,157,190,0
12028,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,GEN-EWS,208,217,0
12029,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),GEN-EWS,481,599,0
12030,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,GEN-PWD,52,52,0
12031,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),GEN-PWD,59,59,0
12032,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,GEN-PWD,106,106,0
12033,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,OBC-NCL-PWD,33,33,0
12034,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),OBC-NCL-PWD,55,55,0
12035,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,SC-PWD,3,3,1
12036,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),GEN,1592,2787,0
12037,2021,IIT,2,AI,Female-Only,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),GEN,5505,5838,0
12038,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),OBC-NCL,1378,2115,0
12039,2021,IIT,2,AI,Female-Only,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),OBC-NCL,5160,6518,0
12040,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),SC,956,1288,0
12041,2021,IIT,2,AI,Female-Only,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),SC,2200,2200,0
12042,2021,IIT,2,AI,Female-Only,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),ST,640,640,1
12043,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),ST,663,900,0
12044,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),GEN-EWS,542,731,0
12045,2021,IIT,2,AI,Female-Only,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),GEN-EWS,2255,2255,0
12046,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Engineering Physics,4 Years,B.Tech,GEN,320,1265,0
12047,2021,IIT,2,AI,Female-Only,IIT-Bombay,Engineering Physics,4 Years,B.Tech,GEN,809,2553,0
12048,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Engineering Physics,4 Years,B.Tech,OBC-NCL,407,1667,0
12049,2021,IIT,2,AI,Female-Only,IIT-Bombay,Engineering Physics,4 Years,B.Tech,OBC-NCL,1570,3658,0
12050,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Engineering Physics,4 Years,B.Tech,SC,286,853,0
12051,2021,IIT,2,AI,Female-Only,IIT-Bombay,Engineering Physics,4 Years,B.Tech,SC,1383,1766,0
12052,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Engineering Physics,4 Years,B.Tech,ST,572,725,0
12053,2021,IIT,2,AI,Female-Only,IIT-Bombay,Engineering Physics,4 Years,B.Tech,ST,825,825,0
12054,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Engineering Physics,4 Years,B.Tech,GEN-EWS,480,564,0
12055,2021,IIT,2,AI,Female-Only,IIT-Bombay,Engineering Physics,4 Years,B.Tech,GEN-EWS,1930,1930,0
12006,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Economics,4 Years,BSc,GEN-EWS,271,429,0
12007,2021,IIT,2,AI,Female-Only,IIT-Bombay,Economics,4 Years,BSc,GEN-EWS,868,868,0
12008,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Economics,4 Years,BSc,GEN-PWD,13,13,0
12009,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Economics,4 Years,BSc,OBC-NCL-PWD,36,36,0
12010,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,GEN,95,422,0
12011,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,GEN,454,916,0
12012,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),GEN,495,795,0
12013,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),GEN,1319,2686,0
12014,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,OBC-NCL,105,274,0
12015,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),OBC-NCL,290,516,0
12016,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,OBC-NCL,368,706,0
12017,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),OBC-NCL,1304,1481,0
12018,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,SC,51,128,0
12019,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),SC,176,275,0
12020,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,SC,332,642,0
12021,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),SC,659,841,0
12022,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,ST,21,21,0
12023,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,ST,23,80,0
12024,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),ST,124,191,0
12025,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),ST,215,215,0
12026,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,GEN-EWS,39,117,0
12027,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),GEN-EWS,157,190,0
12028,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,GEN-EWS,208,217,0
12029,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),GEN-EWS,481,599,0
12030,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,GEN-PWD,52,52,0
12031,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),GEN-PWD,59,59,0
12032,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,GEN-PWD,106,106,0
12033,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,OBC-NCL-PWD,33,33,0
12034,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),OBC-NCL-PWD,55,55,0
12035,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,SC-PWD,3,3,1
12036,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),GEN,1592,2787,0
12037,2021,IIT,2,AI,Female-Only,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),GEN,5505,5838,0
12038,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),OBC-NCL,1378,2115,0
12039,2021,IIT,2,AI,Female-Only,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),OBC-NCL,5160,6518,0
12040,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),SC,956,1288,0
12041,2021,IIT,2,AI,Female-Only,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),SC,2200,2200,0
12042,2021,IIT,2,AI,Female-Only,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),ST,640,640,1
12043,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),ST,663,900,0
12044,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),GEN-EWS,542,731,0
12045,2021,IIT,2,AI,Female-Only,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),GEN-EWS,2255,2255,0
12046,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Engineering Physics,4 Years,B.Tech,GEN,320,1265,0
12047,2021,IIT,2,AI,Female-Only,IIT-Bombay,Engineering Physics,4 Years,B.Tech,GEN,809,2553,0
12048,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Engineering Physics,4 Years,B.Tech,OBC-NCL,407,1667,0
12049,2021,IIT,2,AI,Female-Only,IIT-Bombay,Engineering Physics,4 Years,B.Tech,OBC-NCL,1570,3658,0
12050,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Engineering Physics,4 Years,B.Tech,SC,286,853,0
12051,2021,IIT,2,AI,Female-Only,IIT-Bombay,Engineering Physics,4 Years,B.Tech,SC,1383,1766,0
12052,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Engineering Physics,4 Years,B.Tech,ST,572,725,0
12053,2021,IIT,2,AI,Female-Only,IIT-Bombay,Engineering Physics,4 Years,B.Tech,ST,825,825,0
12054,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Engineering Physics,4 Years,B.Tech,GEN-EWS,480,564,0
12055,2021,IIT,2,AI,Female-Only,IIT-Bombay,Engineering Physics,4 Years,B.Tech,GEN-EWS,1930,1930,0
12006,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Economics,4 Years,BSc,GEN-EWS,271,429,0
12007,2021,IIT,2,AI,Female-Only,IIT-Bombay,Economics,4 Years,BSc,GEN-EWS,868,868,0
12008,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Economics,4 Years,BSc,GEN-PWD,13,13,0
12009,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Economics,4 Years,BSc,OBC-NCL-PWD,36,36,0
12010,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,GEN,95,422,0
12011,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,GEN,454,916,0
12012,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),GEN,495,795,0
12013,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),GEN,1319,2686,0
12014,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,OBC-NCL,105,274,0
12015,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),OBC-NCL,290,516,0
12016,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,OBC-NCL,368,706,0
12017,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),OBC-NCL,1304,1481,0
12018,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,SC,51,128,0
12019,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),SC,176,275,0
12020,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,SC,332,642,0
12021,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),SC,659,841,0
12022,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,ST,21,21,0
12023,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,ST,23,80,0
12024,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),ST,124,191,0
12025,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),ST,215,215,0
12026,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,GEN-EWS,39,117,0
12027,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),GEN-EWS,157,190,0
12028,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,GEN-EWS,208,217,0
12029,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),GEN-EWS,481,599,0
12030,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,GEN-PWD,52,52,0
12031,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),GEN-PWD,59,59,0
12032,2021,IIT,2,AI,Female-Only,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,GEN-PWD,106,106,0
12033,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,OBC-NCL-PWD,33,33,0
12034,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,5 Years,B.Tech + M.Tech (IDD),OBC-NCL-PWD,55,55,0
12035,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Electrical Engineering,4 Years,B.Tech,SC-PWD,3,3,1
12036,2021,IIT,2,AI,Gender-Neutral,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),GEN,1592,2787,0
12037,2021,IIT,2,AI,Female-Only,IIT-Bombay,Energy Engineering with M.Tech. in Energy Systems Engineering,5 Years,B.Tech + M.Tech (IDD),GEN,5505,5838,0
